snapshot_index,time,magic_m2,final_train_nll,final_val_nll,final_kl,final_tv,steps_to_threshold,condition_id,architecture,n_sites,theta1,hidden_size,seed,snapshot_entropy
40,3.333333333333333,0.6558629806305758,1.3895802866514526,1.3226872824276237,0.5807920131671545,0.30590029402568447,1.0,N6_th1.80_archindependent_h0_s23,independent,6,1.8,0,23,0.14104311259274246
60,5.0,0.7175991335524854,1.4567569560008495,1.560523163160816,0.6213128135242608,0.32126856751902144,1.0,N6_th1.80_archindependent_h0_s23,independent,6,1.8,0,23,0.15218154664307007
0,0.0,0.7037775915870377,0.8710972261428833,0.8904679417610168,0.07086426323450648,0.06099760135641614,5.0,N6_th2.70_archgru_h48_s11,gru,6,2.7,48,11,0.16275004786805253
20,1.6666666666666665,0.7232855674488015,0.921941704750061,0.9162980318069458,0.04952928385330678,0.0475707940601768,6.0,N6_th2.70_archgru_h48_s11,gru,6,2.7,48,11,0.12715482415983742
40,3.333333333333333,0.6150057922659968,0.7998860120773316,0.7523282170295715,0.062389722975429676,0.054811256624776476,6.0,N6_th2.70_archgru_h48_s11,gru,6,2.7,48,11,0.12863988904857257
60,5.0,0.7280417324568891,0.9360047149658203,0.8367701768875122,0.04906174505757897,0.051491597807206434,6.0,N6_th2.70_archgru_h48_s11,gru,6,2.7,48,11,0.14579274001052717
0,0.0,0.7037775915870377,0.8839505672454834,0.8638056516647339,0.056686723492836266,0.05627148944216277,6.0,N6_th2.70_archgru_h48_s17,gru,6,2.7,48,17,0.16275004786805253
20,1.6666666666666665,0.7232855674488015,0.9387267780303955,0.9023004174232483,0.07613498459660696,0.06456562304734988,6.0,N6_th2.70_archgru_h48_s17,gru,6,2.7,48,17,0.12715482415983742
40,3.333333333333333,0.6150057922659968,0.8954019594192505,0.8910742998123169,0.1253728380790868,0.10637272304613365,7.0,N6_th2.70_archgru_h48_s17,gru,6,2.7,48,17,0.12863988904857257
60,5.0,0.7280417324568891,0.9656561732292175,0.9015237092971802,0.08152506155823896,0.07429146864935866,6.0,N6_th2.70_archgru_h48_s17,gru,6,2.7,48,17,0.14579274001052717
0,0.0,0.7037775915870377,0.8653841519355774,0.8642099499702454,0.07287107263716242,0.062431127667896255,7.0,N6_th2.70_archgru_h48_s23,gru,6,2.7,48,23,0.16275004786805253
20,1.6666666666666665,0.7232855674488015,0.9111291933059692,0.9011351466178894,0.05668068761129839,0.05138308686065331,6.0,N6_th2.70_archgru_h48_s23,gru,6,2.7,48,23,0.12715482415983742
