run_id,condition_id,architecture,n_sites,theta1,hidden_size,seed,n_snapshots,pearson_magic_vs_val_nll,pearson_p_magic_vs_val_nll,spearman_magic_vs_val_nll,spearman_p_magic_vs_val_nll,pearson_entropy_vs_val_nll,pearson_p_entropy_vs_val_nll,pearson_magic_vs_val_nll_partial_entropy,pearson_p_magic_vs_val_nll_partial_entropy,pearson_magic_vs_kl,pearson_p_magic_vs_kl,pearson_magic_vs_tv,pearson_p_magic_vs_tv,pearson_magic_vs_val_nll_ci_low,pearson_magic_vs_val_nll_ci_high,pearson_entropy_vs_val_nll_ci_low,pearson_entropy_vs_val_nll_ci_high,pearson_magic_vs_val_nll_partial_entropy_ci_low,pearson_magic_vs_val_nll_partial_entropy_ci_high,pearson_magic_vs_kl_ci_low,pearson_magic_vs_kl_ci_high,pearson_magic_vs_tv_ci_low,pearson_magic_vs_tv_ci_high,perm_p_magic_vs_val_nll,perm_p_entropy_vs_val_nll,perm_p_magic_vs_val_nll_partial_entropy,perm_p_magic_vs_kl,perm_p_magic_vs_tv,null_random_label_r_magic_vs_val_nll,null_shuffled_time_r_magic_vs_val_nll,condition_runtime_s
15,N6_th0.80_archgru_h48_s37,gru,6,0.8,48,37,5,0.008108750093150789,0.9896757318652986,0.0,1.0,-0.48263160954265644,0.41026278911120656,0.3070491796203972,0.6152858140340876,0.43089166845214677,0.46885611242003755,0.6240012699377717,0.26059036615466286,-0.9999999999999999,1.0,-1.0,0.8395725387372368,-1.0,1.0,-0.9999999999999999,1.0,-1.0,1.0,0.9667774086378738,0.36212624584717606,0.6312292358803987,0.5946843853820598,0.2724252491694352,0.02337165274894805,0.04773920250579939,7.8193383070174605
16,N6_th1.20_archgru_h48_s11,gru,6,1.2,48,11,5,0.7236711238982562,0.16695441712290707,0.8999999999999998,0.03738607346849874,-0.09401902458999238,0.880467856958693,0.873504280269703,0.05297008494537008,-0.4660755507395982,0.4288197349365082,-0.007428695030017565,0.9905415787181578,-0.2766304428466445,1.0,-1.0,0.9999999999999999,0.8248054143925552,1.0,-1.0,0.9999999999999998,-0.9999999999999999,1.0,0.04983388704318937,0.8538205980066446,0.053156146179401995,0.5415282392026578,0.9966777408637874,-0.007782395033611823,-0.01072136794576815,7.781441285973415
17,N6_th1.20_archgru_h48_s13,gru,6,1.2,48,13,5,0.9720986362092406,0.005571164826917439,0.8999999999999998,0.03738607346849874,0.39828574438773656,0.5066328297050138,0.9694099612704375,0.006392946180893681,-0.21616119743634157,0.7269336393026984,-0.23537615411629334,0.7031004732665043,0.9327437264043823,1.0,-0.9239748877139509,0.9779060603164554,0.9168821910493319,1.0,-1.0,0.9999999999999999,-0.9999999999999999,0.9999999999999999,0.03986710963455149,0.5415282392026578,0.04318936877076412,0.6611295681063123,0.654485049833887,-0.08340670913559757,0.06057103444830026,7.762203045887873
18,N6_th1.20_archgru_h48_s17,gru,6,1.2,48,17,5,0.8070908327629166,0.09871407484566756,0.8999999999999998,0.03738607346849874,-0.1331875580507108,0.8309230369666013,0.9938003590561414,0.0005854359418196843,-0.73154609185928,0.16007624221044753,-0.3385958683047327,0.5772718204769871,-0.01415134427871701,0.9999999999999999,-0.9999999999999996,0.9999999999999999,0.9872011392929245,1.0,-1.0,0.3407661906649203,-0.9999999999999999,1.0,0.08970099667774087,0.7906976744186046,0.026578073089700997,0.15614617940199335,0.627906976744186,0.02119321817321196,0.004865058151527921,7.661570776021108
19,N6_th1.20_archgru_h48_s19,gru,6,1.2,48,19,5,0.7879767128855801,0.11339418496577991,0.6,0.28475697986529375,0.6782533335998451,0.20818334611304654,0.723678820597132,0.16694765392006022,-0.7584439761064532,0.13723427505099076,-0.8845085833521992,0.046290099364746824,-0.9999999999999999,0.9999999999999999,0.14211977245963164,0.9999999999999998,-1.0,1.0,-0.9999999999999998,1.0,-1.0,-0.653847095364491,0.15282392026578073,0.18272425249169436,0.27906976744186046,0.13953488372093023,0.059800664451827246,0.07749668781037194,0.1335673117961586,7.85759233799763
20,N6_th1.20_archgru_h48_s23,gru,6,1.2,48,23,5,0.8248755134411232,0.08562558342901082,0.9999999999999999,1.4042654220543672e-24,0.03353122724638293,0.9573147171535709,0.9169453854525056,0.028372244766692922,-0.9664846603067494,0.007328310301887398,-0.6057268119242362,0.27893943441524377,0.7057743845649165,1.0,-0.9999999999999997,1.0,-0.9999999999999999,1.0,-0.9999999999999999,-0.7966551568459406,-1.0,0.9999999999999998,0.03986710963455149,0.9435215946843853,0.026578073089700997,0.03322259136212625,0.25249169435215946,-0.09330805345635695,0.0003481930084117159,7.818305498920381
21,N6_th1.20_archgru_h48_s29,gru,6,1.2,48,29,5,0.8643601387782235,0.05873207623428098,0.8999999999999998,0.03738607346849874,0.20176092466618037,0.744863702564346,0.8899899575689266,0.04307079620621827,-0.5162883776224607,0.37314065189832935,-0.7481805431717925,0.14582828783772425,0.6942987897901081,1.0,-0.7245702925606431,1.0,0.8655254310031804,1.0,-0.9999999999999999,1.0,-1.0,0.34051186927229893,0.11960132890365449,0.6710963455149501,0.17275747508305647,0.29900332225913623,0.12624584717607973,0.04663552940634662,0.1373862283598869,7.870870216982439
22,N6_th1.20_archgru_h48_s31,gru,6,1.2,48,31,5,0.6736201445920973,0.2125307754192576,0.6,0.28475697986529375,0.3081525227232992,0.6139491060678899,0.6297191138191023,0.2549181638155899,-0.8739196079133597,0.05271284793561038,-0.7370415446711763,0.15532646548142603,-0.9989061703320196,1.0,-0.8042282399751498,1.0,-1.0,1.0,-1.0,-0.6525602670234877,-1.0,0.9999999999999998,0.12292358803986711,0.5946843853820598,0.2691029900332226,0.023255813953488372,0.16611295681063123,-0.0077198688398545465,-0.050691410495286804,7.83362978301011
23,N6_th1.20_archgru_h48_s37,gru,6,1.2,48,37,5,0.6094699856301274,0.2751541054247557,0.6,0.28475697986529375,-0.184072761894918,0.7669616005391368,0.801881717432658,0.10265352457570857,0.09952421692975585,0.873491335310298,0.13618967196247453,0.8271354581924646,-0.9999999999999999,0.9999999999999999,-1.0,0.9999999999999998,-1.0,1.0,-1.0,0.9999999999999999,-0.9999999999999999,1.0,0.27906976744186046,0.7807308970099668,0.1893687707641196,0.9700996677740864,0.9368770764119602,-0.07533500213772923,0.03012053953425347,7.8205570571590215
24,N6_th1.60_archgru_h48_s11,gru,6,1.6,48,11,5,0.9102046762030139,0.03186226549969459,0.8999999999999998,0.03738607346849874,0.2120230683323826,0.7320802990190066,0.970607562233017,0.006022311463874819,-0.1686299823865837,0.7863155905972838,0.21850707165928548,0.724018174325521,0.7402003799552838,1.0,-1.0,1.0,0.9502554733082802,1.0,-1.0,0.9881147079999283,-1.0,0.9999999999999999,0.013289036544850499,0.7574750830564784,0.019933554817275746,0.813953488372093,0.6777408637873754,-0.0009415442661456358,-0.01204125035509034,7.865835428936407
