run_id,condition_id,architecture,n_sites,theta1,hidden_size,seed,n_snapshots,pearson_magic_vs_val_nll,pearson_p_magic_vs_val_nll,spearman_magic_vs_val_nll,spearman_p_magic_vs_val_nll,pearson_entropy_vs_val_nll,pearson_p_entropy_vs_val_nll,pearson_magic_vs_val_nll_partial_entropy,pearson_p_magic_vs_val_nll_partial_entropy,pearson_magic_vs_kl,pearson_p_magic_vs_kl,pearson_magic_vs_tv,pearson_p_magic_vs_tv,pearson_magic_vs_val_nll_ci_low,pearson_magic_vs_val_nll_ci_high,pearson_entropy_vs_val_nll_ci_low,pearson_entropy_vs_val_nll_ci_high,pearson_magic_vs_val_nll_partial_entropy_ci_low,pearson_magic_vs_val_nll_partial_entropy_ci_high,pearson_magic_vs_kl_ci_low,pearson_magic_vs_kl_ci_high,pearson_magic_vs_tv_ci_low,pearson_magic_vs_tv_ci_high,perm_p_magic_vs_val_nll,perm_p_entropy_vs_val_nll,perm_p_magic_vs_val_nll_partial_entropy,perm_p_magic_vs_kl,perm_p_magic_vs_tv,null_random_label_r_magic_vs_val_nll,null_shuffled_time_r_magic_vs_val_nll,condition_runtime_s
35,N8_th1.20_archrbm_h48_s29,rbm,8,1.2,48,29,6,0.9061728925138535,0.012792284454041182,0.8857142857142858,0.01884548104956266,0.7927928497238823,0.05995400558666879,0.8452604266292284,0.034063935215312924,0.9865103990550422,0.0002717266536336963,0.9488580322124689,0.00385637037317135,0.6920409565474651,0.9966721830644429,-0.340557732901152,0.9978268874925488,-0.9999999999999999,1.0,0.9560339770792563,0.9999837881119634,0.6242613422427364,0.9996084060046344,0.013289036544850499,0.07308970099667775,0.07308970099667775,0.019933554817275746,0.009966777408637873,-0.006625792196058631,0.03648355474343108,8.117905338061973
36,N8_th1.60_archrbm_h48_s11,rbm,8,1.6,48,11,6,0.9031564897779454,0.013613866765434109,0.7714285714285715,0.07239650145772594,0.9209363075522282,0.00912948495751248,0.9760197183934994,0.0008556858815890872,0.9634802177681526,0.001976188625145222,0.9159730967852717,0.010294143860954896,0.0891404264041725,0.9995671874870277,0.44501056265000355,0.9997297788542973,0.5911457748991659,1.0,0.6184045770439502,0.9999835851421828,0.2059511395211812,0.9999298246316499,0.009966777408637873,0.013289036544850499,0.0033222591362126247,0.013289036544850499,0.036544850498338874,0.015293553053493149,0.034444294961182544,8.232525641098619
37,N8_th1.60_archrbm_h48_s17,rbm,8,1.6,48,17,6,0.9082395613782027,0.01224365670245656,0.942857142857143,0.004804664723032055,0.7895351065371307,0.06178188623803038,0.8277423406422061,0.04195337678273142,0.9629789370436649,0.0020304688762174026,0.8725744249009676,0.023321393592033064,0.4962665415335975,0.9999291849579656,0.07732233215278803,0.9998328649034393,-0.9999999999999999,1.0,0.8264206853992951,0.999990239215949,-0.20971699158347326,0.9994795759875038,0.009966777408637873,0.09302325581395349,0.07973421926910298,0.016611295681063124,0.036544850498338874,0.04428287161764665,-0.04257477827364549,8.11423515016213
38,N8_th1.60_archrbm_h48_s23,rbm,8,1.6,48,23,6,0.8629554608396365,0.026884877729561187,0.7142857142857143,0.1107871720116617,0.8057731800166149,0.0529225745289451,0.7287413071747956,0.10039213694775398,0.9629004942572571,0.00203902860447106,0.9244021386717436,0.008356532682509157,-0.1569070444042197,0.999937761339833,-0.6795620671017928,0.9999596137717273,-1.0,1.0,0.5950836538773914,0.9999999161520514,0.5237644134047464,0.9951099029931937,0.036544850498338874,0.07308970099667775,0.19269102990033224,0.006644518272425249,0.026578073089700997,-0.0394552721865873,0.00864286399946107,8.128723738947883
39,N8_th1.60_archrbm_h48_s29,rbm,8,1.6,48,29,6,0.9478915623894987,0.004002189164545711,0.8857142857142858,0.01884548104956266,0.8462363718945016,0.033647143786270914,0.9567117224173295,0.0027702540540517524,0.9628958739227395,0.0020395333327274043,0.9341162486965358,0.006368013260631547,0.663615265526782,0.9999702760743802,-0.1699618372390174,0.9998465268535925,-1.0,1.0,0.8614631494018917,0.9999899459582274,0.5059900694414454,0.9999452803692968,0.006644518272425249,0.05647840531561462,0.009966777408637873,0.006644518272425249,0.016611295681063124,-0.0025679641626042207,0.03739827074701162,8.084505557082593
40,N8_th2.00_archrbm_h48_s11,rbm,8,2.0,48,11,6,0.8618867114462442,0.02729564585444655,0.7714285714285715,0.07239650145772594,0.8802414668969354,0.02065436457338284,0.8727006133984033,0.02327624894559087,0.9141460383268111,0.010739943502019114,0.8795625214212108,0.020884295340707393,0.034288534143120386,0.9998063396521455,0.22562479025465082,0.9999992559085724,0.4049143018081372,1.0,0.28990730849616186,0.9995990580468053,0.1015992856037629,0.9999635314955471,0.036544850498338874,0.013289036544850499,0.053156146179401995,0.026578073089700997,0.04983388704318937,0.01842762850884319,0.015220061788429468,8.228352528996766
41,N8_th2.00_archrbm_h48_s17,rbm,8,2.0,48,17,6,0.916666247411085,0.010127415261706242,0.942857142857143,0.004804664723032055,0.7166112689755864,0.1090844020125858,0.8702571355690678,0.024157821808144807,0.9157032107084483,0.010359418697794137,0.8491702214547503,0.03240877291264902,0.6288229108088268,0.9993895920489004,-0.00035315245686949137,0.9938747751020747,-0.9999999999999999,1.0,0.7158855123572091,0.9997248389473061,-0.24115632354773353,0.9986809896097575,0.013289036544850499,0.13953488372093023,0.07973421926910298,0.04318936877076412,0.04983388704318937,0.03543940564510514,-0.054067813210043225,8.120870748069137
42,N8_th2.00_archrbm_h48_s23,rbm,8,2.0,48,23,6,0.862099526077334,0.027213616074135832,0.5428571428571429,0.26570262390670557,0.8536872372481121,0.03054504710191113,0.8343670858158704,0.03887938498828982,0.9134846243373829,0.010903585429062078,0.9065824275322151,0.012682644031680719,-0.010471612080465195,0.9936823028045331,-0.10437733009914162,0.9999957449728805,-1.0,1.0,0.47959025513201897,0.9995674562825562,0.49831931454230005,0.9965232033380527,0.059800664451827246,0.053156146179401995,0.11960132890365449,0.016611295681063124,0.03322259136212625,-0.05235146231520765,-0.009789102946204976,8.140187489101663
43,N8_th2.00_archrbm_h48_s29,rbm,8,2.0,48,29,6,0.9283334261247295,0.007520103449927365,0.942857142857143,0.004804664723032055,0.8336043821465272,0.03922771299008526,0.964745811546929,0.0018423787336147629,0.9138594805138495,0.010810694174250457,0.9109022866676101,0.011553957025521774,0.5511422334018908,0.9939612799348738,-0.5056371777389091,0.9923896498835182,-0.9999999999999999,1.0,0.7054820600945175,0.9999900480747942,0.36377427806823376,0.9995965402196277,0.006644518272425249,0.03322259136212625,0.009966777408637873,0.009966777408637873,0.016611295681063124,-0.017831884569308728,0.03855362728373535,8.138080606004223
44,N8_th2.40_archrbm_h48_s11,rbm,8,2.4,48,11,6,0.8365089712920534,0.03790897297896862,0.8285714285714287,0.04156268221574334,0.7085586676597865,0.11502984603657221,0.8395254276990791,0.03656185485042003,0.8018345752114341,0.05501337127255724,0.7536087475843576,0.08358393383775048,0.2821515173936811,0.9995879508776963,-0.2062918698192779,0.9962530496693243,-0.6599276420148065,1.0,0.017159742028075173,0.9978679867922965,-0.1745704324919328,0.9980872653004721,0.026578073089700997,0.09634551495016612,0.03986710963455149,0.059800664451827246,0.10299003322259136,-0.0056707832470878974,0.020062093946479734,8.234503576066345
45,N8_th2.40_archrbm_h48_s17,rbm,8,2.4,48,17,6,0.9320364961654639,0.006771593781767516,0.942857142857143,0.004804664723032055,0.6552757208006763,0.1577696176758068,0.956732379049128,0.0027676301582788454,0.8096482044011205,0.050902124106487014,0.7975217729075842,0.057345604951178825,0.7246784663825557,0.9999916538095064,-0.21921223269603146,0.9936457823362764,0.20552733749420893,1.0,0.33137710590934083,0.9990825316665234,-0.009257016632410513,0.9999523990380544,0.016611295681063124,0.15946843853820597,0.009966777408637873,0.06976744186046512,0.03986710963455149,0.020812476496089576,-0.07397946425579677,8.177301360992715
46,N8_th2.40_archrbm_h48_s23,rbm,8,2.4,48,23,6,0.8552483723041793,0.029913057712773868,0.7714285714285715,0.07239650145772594,0.8062401514510875,0.05267716709872968,0.9592778447287629,0.002453676243452042,0.8060127730730513,0.05279659535980126,0.8219930010113676,0.04470952888639532,0.44969424194851804,0.9991229506163171,-0.04954546018559998,0.9996831969231706,-0.9999999999999999,1.0,0.07819579839513961,0.9963752697782884,0.2748970241430535,0.9997442909397577,0.059800664451827246,0.06312292358803986,0.046511627906976744,0.04318936877076412,0.05647840531561462,-0.05948954842045319,-0.02830643619487,8.205855873180553
47,N8_th2.40_archrbm_h48_s29,rbm,8,2.4,48,29,6,0.8571749480435299,0.0291417494058806,0.8285714285714287,0.04156268221574334,0.8041331631509744,0.0537886268471238,0.9598923581497687,0.002380675365909397,0.8059990984869735,0.052803781787547556,0.8340088084472678,0.03904282957868393,0.502959846319114,0.9993642577729448,-0.001491161170047128,0.999655872133674,0.7689245112593693,1.0,0.27086965847828065,0.9987070913031018,0.305943462306395,0.995646039536767,0.036544850498338874,0.04318936877076412,0.013289036544850499,0.06312292358803986,0.029900332225913623,-0.05335905323073263,0.039783757143221875,8.183521148981526
