snapshot_index,time,magic_m2,final_train_nll,final_val_nll,final_kl,final_tv,steps_to_threshold,condition_id,architecture,n_sites,theta1,hidden_size,seed,snapshot_entropy
0,0.0,1.0084901620272682,1.9721355438232422,1.8779973983764648,0.8168105081184405,0.43251621090959425,3.0,N6_th2.00_archrbm_h48_s17,rbm,6,2.0,48,17,0.2280723134575696
18,1.2,0.9146007288323208,1.8796871280670167,1.8392693996429443,0.7760229839832589,0.42699386340843537,3.0,N6_th2.00_archrbm_h48_s17,rbm,6,2.0,48,17,0.1408822623690095
36,2.4,1.063163937015629,2.2095264625549316,2.2325797080993652,0.8917151375678528,0.49431585072531337,3.0,N6_th2.00_archrbm_h48_s17,rbm,6,2.0,48,17,0.1867823748063163
54,3.6,0.9125087825727354,1.8226386070251466,1.7520453929901123,0.7300626058849521,0.3963173237625399,3.0,N6_th2.00_archrbm_h48_s17,rbm,6,2.0,48,17,0.19290423191568273
72,4.8,0.9751011728178831,1.8849770259857177,1.9652825593948364,0.7742071297738911,0.42080240046919715,3.0,N6_th2.00_archrbm_h48_s17,rbm,6,2.0,48,17,0.19579093751309315
90,6.0,1.0523714152575945,2.226596555709839,2.2055258750915527,0.8827353230742774,0.4922588597701253,3.0,N6_th2.00_archrbm_h48_s17,rbm,6,2.0,48,17,0.1881153305116463
0,0.0,1.0084901620272682,1.9268141984939575,1.9687368869781494,0.817655482176304,0.4195002382249101,3.0,N6_th2.00_archrbm_h48_s23,rbm,6,2.0,48,23,0.2280723134575696
18,1.2,0.9146007288323208,1.8543662691116334,1.8537240028381348,0.7755731546615133,0.41480566838255006,3.0,N6_th2.00_archrbm_h48_s23,rbm,6,2.0,48,23,0.1408822623690095
36,2.4,1.063163937015629,2.210325174331665,2.1656949520111084,0.891462573918431,0.4928710283417945,3.0,N6_th2.00_archrbm_h48_s23,rbm,6,2.0,48,23,0.1867823748063163
54,3.6,0.9125087825727354,1.7751764345169068,1.8100745677947998,0.7299455005385269,0.3889092741885436,3.0,N6_th2.00_archrbm_h48_s23,rbm,6,2.0,48,23,0.19290423191568273
72,4.8,0.9751011728178831,1.8674024963378906,2.046766519546509,0.7723024454914178,0.4168580227988038,3.0,N6_th2.00_archrbm_h48_s23,rbm,6,2.0,48,23,0.19579093751309315
90,6.0,1.0523714152575945,2.1960659408569336,2.299574851989746,0.8818494290477046,0.48818785249068986,3.0,N6_th2.00_archrbm_h48_s23,rbm,6,2.0,48,23,0.1881153305116463
0,0.0,1.0084901620272682,2.0394365692138674,1.960665225982666,0.8174653315756513,0.44697369265483367,3.0,N6_th2.00_archrbm_h48_s29,rbm,6,2.0,48,29,0.2280723134575696
18,1.2,0.9146007288323208,1.8872786808013915,1.9122099876403809,0.775732988479495,0.4253177982369123,3.0,N6_th2.00_archrbm_h48_s29,rbm,6,2.0,48,29,0.1408822623690095
36,2.4,1.063163937015629,2.1875843811035156,2.283735990524292,0.8914659332877259,0.48919994419904245,3.0,N6_th2.00_archrbm_h48_s29,rbm,6,2.0,48,29,0.1867823748063163
54,3.6,0.9125087825727354,1.7821682643890382,1.8435149192810059,0.7299854280196506,0.388266453408997,3.0,N6_th2.00_archrbm_h48_s29,rbm,6,2.0,48,29,0.19290423191568273
72,4.8,0.9751011728178831,1.8935223770141603,1.857664704322815,0.7723381033988324,0.4199081296458168,3.0,N6_th2.00_archrbm_h48_s29,rbm,6,2.0,48,29,0.19579093751309315
90,6.0,1.0523714152575945,2.169693794250488,2.1740386486053467,0.8811086680690896,0.4808152239165867,3.0,N6_th2.00_archrbm_h48_s29,rbm,6,2.0,48,29,0.1881153305116463
0,0.0,1.0084901620272477,1.965206699371338,1.9557725191116333,0.817216946509921,0.4305538610393258,3.0,N6_th2.40_archrbm_h48_s11,rbm,6,2.4,48,11,0.2280723134575697
18,1.2,0.8948626368335626,1.8557450008392333,1.8781180381774902,0.7830933616953634,0.41719495929160155,3.0,N6_th2.40_archrbm_h48_s11,rbm,6,2.4,48,11,0.1260734603764754
36,2.4,1.0715662598774847,2.3265369510650635,2.2910001277923584,0.9348981693043323,0.5205682946685999,3.0,N6_th2.40_archrbm_h48_s11,rbm,6,2.4,48,11,0.19141928377194004
54,3.6,0.8931614989897376,1.7657466173171996,1.620904803276062,0.7070465825704103,0.38663544201717837,3.0,N6_th2.40_archrbm_h48_s11,rbm,6,2.4,48,11,0.18926547468083876
72,4.8,0.9963514460599745,1.903859829902649,1.9554803371429443,0.7799875552517251,0.42306442732315575,3.0,N6_th2.40_archrbm_h48_s11,rbm,6,2.4,48,11,0.2100723243495242
90,6.0,1.0385347926284512,2.1785640144348144,2.1916730403900146,0.8721598430259365,0.48514686308428423,3.0,N6_th2.40_archrbm_h48_s11,rbm,6,2.4,48,11,0.19707419160907158
